wavenumber,intensity
1311.7235835777126,0.1969006359577179
1314.8196363636362,0.18536661565303802
1317.91568914956,0.1929468959569931
1321.0117419354838,0.1751975119113922
1324.1077947214076,0.18376556038856506
1327.2038475073311,0.1824640929698944
1330.299900293255,0.1806812733411789
1333.3959530791788,0.17257706820964813
1336.4920058651026,0.17980627715587616
1339.5880586510264,0.17970411479473114
1342.68411143695,0.18255749344825745
1345.7801642228737,0.17862766981124878
1348.8762170087975,0.1750352829694748
1351.9722697947213,0.17948582768440247
1355.0683225806451,0.1795588731765747
1358.1643753665687,0.16637921333312988
1361.2604281524925,0.16971729695796967
1364.3564809384163,0.15927773714065552
1367.4525337243401,0.16258250176906586
1370.5485865102637,0.14374539256095886
1373.6446392961875,0.14782550930976868
1376.7406920821113,0.1516955941915512
1379.836744868035,0.14662569761276245
1382.932797653959,0.13805411756038666
1386.0288504398825,0.13918879628181458
1389.1249032258063,0.14323779940605164
1392.22095601173,0.1438482254743576
1395.317008797654,0.13865865767002106
1398.4130615835775,0.13176386058330536
1401.5091143695013,0.13977836072444916
1404.605167155425,0.13869871199131012
1407.7012199413489,0.12874369323253632
1410.7972727272727,0.12766404449939728
1413.8933255131963,0.11946675926446915
1416.98937829912,0.12179992347955704
1420.0854310850439,0.10588754713535309
1423.1814838709677,0.10860325396060944
1426.2775366568915,0.11663593351840973
1429.373589442815,0.11060435324907303
1432.4696422287388,0.10220814496278763
1435.5656950146627,0.10118521004915237
1438.6617478005865,0.10804062336683273
1441.75780058651,0.10864869505167007
1444.8538533724338,0.1017683744430542
1447.9499061583576,0.09261127561330795
1451.0459589442814,0.10371074080467224
1454.1420117302052,0.10374119877815247
1457.2380645161288,0.09462230652570724
1460.3341173020526,0.09175226837396622
1463.4301700879764,0.08637924492359161
1466.5262228739002,0.08925315737724304
1469.622275659824,0.07663258910179138
1472.7183284457476,0.07974111288785934
1475.8143812316714,0.09140169620513916
1478.9104340175952,0.08698580414056778
1482.006486803519,0.08053094893693924
1485.1025395894426,0.0825340673327446
1488.1985923753664,0.09239887446165085
1491.2946451612902,0.09669426083564758
1494.390697947214,0.08991845697164536
1497.4867507331378,0.08512506633996964
1500.5828035190614,0.09543486684560776
1503.6788563049852,0.10120439529418945
1506.774909090909,0.09307965636253357
1509.8709618768328,0.09487122297286987
1512.9670146627564,0.08911430835723877
1516.0630674486802,0.09778754413127899
1519.159120234604,0.09011721611022949
1522.2551730205278,0.09544647485017776
1525.3512258064516,0.10581483691930771
1528.4472785923751,0.10827388614416122
1531.543331378299,0.10319371521472931
1534.6393841642227,0.10894305258989334
1537.7354369501465,0.11989576369524002
1540.8314897360704,0.12901481986045837
1543.927542521994,0.12425695359706879
